Id,Title,Type of Work,Company,Location,Pay,Schedule,Status,Requests,Routes,Where Job is performed,Address
2528222,Install Health Monitor device in a home,POTS,Connect America -Dispatch,"74 Florida St ,Elizabethport, NJ, 07206",$50,03-15-2016 09:00 EDT,Paid,0,,N/A,"74 Florida St
Elizabethport, NJ 07206 US"
2526465,Adtran Troubleshoot -- Emergency Call,VoIP-SIP,Vonage Business Solutions,Dealer Management,$300,03-14-2016 16:00 EDT,Paid,0,,Dealer Management,"2925 State Rt. 23
Newfoundland, NJ 07435 US"
2516322,PinPad cable replacement and stand repositioning,Self-Checkout,Essintial,TGCS/BJ'S CABLE - 172,$95,03-14-2016 06:00 EDT,Paid,0,,TGCS/BJ'S CABLE - 172,"1007 Highway Route 9N
Old Bridge, NJ 08859 US"
2502857,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,342066",$75,03-10-2016 15:00 EST,Paid,0,,DDI_2016: 342066,"175 Sr-4
Paramus, NJ 07652 US"
2502820,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,302812",$65,03-10-2016 14:00 EST,Paid,0,,DDI_2016: 302812,"250 State Route 23
Franklin, NJ 07416 US"
2503037,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,347868",$65,03-10-2016 12:00 EST,Paid,0,,DDI_2016: 347868,"75 Main St
South River, NJ 08882 US"
2503049,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,342153",$75,03-10-2016 12:00 EST,Paid,0,,DDI_2016: 342153,"754 Franklin Ave
Franklin Lakes, NJ 07417 US"
2503062,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,340038",$65,03-09-2016 12:00 EST,Paid,3,,DDI_2016: 340038,"101 North Park Ave
Linden, NJ 07036 US"
2502957,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,300920",$65,03-09-2016 10:00 EST,Paid,3,,DDI_2016: 300920,"531 N Wood Ave
Linden, NJ 07036 US"
2516419,Install Health Monitor device in a home,POTS,Connect America -Dispatch,"1337 Farrington Rd,Philadelphia, PA, 19151",$50,03-09-2016 09:00 EST,Paid,0,,N/A,"1337 Farrington Rd
Philadelphia, PA 19151 US"
2502865,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,352494",$65,03-08-2016 15:00 EST,Paid,3,,DDI_2016: 352494,"684 Market St
Paterson, NJ 07513 US"
2502789,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,307378",$65,03-08-2016 13:00 EST,Paid,3,,DDI_2016: 307378,"126 Broadway
Paterson, NJ 07505 US"
2502995,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,300687",$65,03-08-2016 11:00 EST,Paid,3,,DDI_2016: 300687,"161 Union Ave
Paterson, NJ 07502 US"
2502248,Radius Wakefern Pin Pad Project,Point of Sale,Essintial,ShopRite,$310,03-08-2016 06:00 EST,Paid,3,,ShopRite,"985 Richmond Ave
Staten Island, NY 10314 US"
2502881,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,302004",$65,03-07-2016 16:00 EST,Paid,2,,DDI_2016: 302004,"952 State Route 34
Matawan, NJ 07747 US"
2502811,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,307858",$65,03-07-2016 14:00 EST,Paid,2,,DDI_2016: 307858,"351d Matawan Rd
Matawan, NJ 07747 US"
2502766,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,304375",$65,03-07-2016 13:00 EST,Paid,2,,DDI_2016: 304375,"528 Raritan St
Sayreville, NJ 08872 US"
2503027,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,300786",$65,03-07-2016 12:00 EST,Paid,2,,DDI_2016: 300786,"865 State Route 35
Middletown, NJ 07748 US"
2502987,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,302754",$65,03-07-2016 11:00 EST,Paid,2,,DDI_2016: 302754,"State Highway 36 & Wilson Ave
Port Monmouth, NJ 07758 US"
2507273,Pin Pad Install- 1 device - Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,340234",$65,03-04-2016 12:00 EST,Paid,0,,DDI_2016: 340234,"4060a Asbury Ave
Tinton Falls, NJ 07753 US"
2504279,Tech on Standby: PinPad cable replacement and stand repositioning,Self-Checkout,Essintial,TGCS/BJ'S CABLE - 117,$30,03-03-2016 02:00 EST,Paid,0,,TGCS/BJ'S CABLE - 117,"30 S State Rt 17
Paramus, NJ 07652 US"
2484958,AWS / DOUBLETREE HOTEL CHARLOTTESVILLE / Replace UPS,Wireless Networking,ATSG,"990 HILTON HEIGHTS ROAD,CHARLOTTESVILLE, VA, 22901",$150,02-24-2016 11:45 EST,Paid,2,,DOUBLETREE HOTEL CHARLOTTESVILLE,"990 HILTON HEIGHTS ROAD
CHARLOTTESVILLE, VA 22901 US"
2486068,Cutover to new service provider and Phone Line punch down,Networking,Essintial,Yankee Candle #646,$195,02-24-2016 08:00 EST,Paid,0,,Yankee Candle #646,"11500 Midlothian Turnpike Space 166
Richmond, VA 23235 US"
2463157,Install New Circuit and Run a cable to the server room,Networking,Blueprint RF,Holiday Inn Select Solomons,$275,02-11-2016 15:00 EST,Paid,1,,Holiday Inn Select Solomons,"155 Holiday Drive
Solomons, MD 20688 US"
2460133,Repair IW/Jacks - Next Day,POTS,Lingo Telecom,PITT Ohio - Richmond,$230,02-11-2016 10:00 EST,Paid,0,,PITT Ohio - Richmond,"2000 Crossblades St
Richmond, VA 23237 US"
2452293,STRATACACHE / Mcdonalds #03658 / Please power on displays 2  and  4 ***TECH 2***,Networking,ATSG,"RT 360/17 ESSEX SQUARE,TAPPAHANNOCK, VA, 22560",$160,02-09-2016 07:45 EST,Paid,0,,MCDONALDS #03658 STRATACACHE,"RT 360/17 ESSEX SQUARE
TAPPAHANNOCK, VA 22560 US"
2442138,Tech Dispatch Request - Ticket #712351,POTS,Cloud5 Communications,"10060 W. Broad St.,Glen Allen, VA, 23060",$150.15,02-04-2016 16:30 EST,Paid,1,,Richmond - Innsbrook,"10060 W. Broad St.
Glen Allen, VA 23060 US"
2421168,"Repair a kinked BP hose, Replace BP Cuff/Hose, Stop Button Replacement, Replace BP Pump/Wiring Harness, and PM Kiosk",Kiosk,Pursuant Health,"Walmart,Walmart-4476 Chesterfield",$140,01-28-2016 09:00 EST,Paid,2,,Walmart: Walmart-4476 Chesterfield,"14501 Hancock Village St
Chesterfield, VA 23832 US"
2395556,20019-1 - One (1) of Nine (9) Phone Working and Fax is Down,POTS,National Network Solutions,U.S. ARMY RECRUITING,$100,01-13-2016 09:00 EST,Paid,0,,U.S. ARMY RECRUITING,"8516 4TH AVE
BROOKLYN, NY 11209 US"
2385948,Run line for T1/DMARC (VISIT 2),General Tasks,Worldlink Integration Group,"Hot Topic,0806",$998.8,01-13-2016 08:00 EST,Paid,0,,Hot Topic: 0806,"755 NJ-18 Space #760
East Brunswick, NJ 08816 US"
2393266,Tech Dispatch Request - Ticket #703007,POTS,Cloud5 Communications,"55 W. Merritt Blvd,Fishkill, NY, 12524",$352.5,01-12-2016 16:00 EST,Paid,1,,Fishkill - Poughkeepsie,"55 W. Merritt Blvd
Fishkill, NY 12524 US"
2375409,Extend DMARC/T1,Kiosk,Worldlink Integration Group,"Hot Topic,0806",$440,01-06-2016 08:00 EST,Paid,0,,Hot Topic: 0806,"755 NJ-18 Space #760
East Brunswick, NJ 08816 US"
2382131,Copier Removal,General Tasks,"HTG, Inc.",D&L Deli,$50,01-05-2016 10:00 EST,Paid,0,,D&L Deli,"598 Jackson Ave
Elizabeth, NJ 07201 US"
2376607,AWS / MCDONALDS #12597 / Replace NMD,Wireless Networking,ATSG,"336 TUCKAHOE RD,YONKERS, NY, 10710",$300,01-03-2016 16:00 EST,Paid,2,,MCDONALD'S #12597,"336 TUCKAHOE RD
YONKERS, NY 10710 US"
2374990,Install Health Monitor device in a home,POTS,Connect America -Dispatch,"287 Atlantic Dr,Parsippany, NJ, 07054",$50,12-31-2015 12:00 EST,Paid,0,,N/A,"287 Atlantic Dr
Parsippany, NJ 07054 US"
2366070,Car key - transaction testing - SAME DAY SERVICE ONLY,General Tasks,keyme,FM75 Ahold - Super Stop & Shop,$80,12-24-2015 07:15 EST,Paid,0,3717,FM75 Ahold - Super Stop & Shop,"154 Westchester Ave
White Plains, NY 10601 US"
2358873,Tech Dispatch Request - Ticket #694567,POTS,Cloud5 Communications,"3450 Brunswick Pike,Princeton, NJ, 08540",$252.2,12-21-2015 11:00 EST,Paid,1,,Princeton - West Windsor,"3450 Brunswick Pike
Princeton, NJ 08540 US"
2346208,10026-1 SITE RELOCATION - Final,POTS,National Network Solutions,"561-563 TILTON RD,NORTHFIELD, NJ, 08225",$200,12-21-2015 09:00 EST,Paid,0,,N/A,"561-563 TILTON RD
NORTHFIELD, NJ 08225 US"
2351330,Cutover to new service provider and Phone Line punch down,Networking,Essintial,Yankee Candle 259,$235,12-18-2015 08:00 EST,Paid,0,,Yankee Candle 259,"Smith Haven Mall 313 Smith Haven Mall H15A
Lake Grove, NY 11755 US"
2352978,Need a technician TODAY 12/17 to run new data line,General Tasks,Worldlink Integration Group,"Steve Madden,Corporate Office",$225,12-17-2015 11:00 EST,Paid,0,,Steve Madden: Corporate Office,"5235 Barnett Ave
Long Island City, NY 11104 US"
2344983,T1 Test and Turnup on secondary router,POTS,Retail Technology Group,"Panera Bread,Panera #601712",$250,12-15-2015 15:00 EST,Paid,3,,Panera Bread: Panera #601712,"55 Parsonage Road
Edison, NJ 08837 US"
2341469,"Assist Technician, SCO Installation, East Brunswick NJ",Self-Checkout,Essintial,Lowes - 1862,$365,12-14-2015 21:00 EST,Paid,0,,Lowes - 1862,"339 State Route 18
East Brunswick, NJ 08816 US"
2331274,Panera Bread MAC project- Mount KDS 5 station (tile drilling) and install printer at KDS 4 station.,Point of Sale,Retail Technology Group,PAN-204059,$242.8,12-08-2015 21:30 EST,Paid,0,,PAN-204059,"160 Walt Whitman Rd
Huntington Station, NY 11746 US"
2320318,Tech Dispatch Request - Ticket #689462,POTS,Cloud5 Communications,"1 Fieldcrest Ave.,Edison, NJ, 08837",$130,12-01-2015 14:45 EST,Paid,0,,Edison - Raritan Center,"1 Fieldcrest Ave.
Edison, NJ 08837 US"
2309899,Overnight POS De-install/Re-install/Cabling with Construction Crew,Point of Sale,Retail Technology Group,"Panera Bread,Panera 601474",$800,11-30-2015 21:00 EST,Paid,0,,Panera Bread: Panera 601474,"808 Bloomfield Ave
West Caldwell, NJ 07006 US"
2309900,Overnight POS De-install/Re-install/Cabling with Construction Crew,Point of Sale,Retail Technology Group,"Panera Bread,Panera 601474",$700,11-30-2015 21:00 EST,Paid,0,,Panera Bread: Panera 601474,"808 Bloomfield Ave
West Caldwell, NJ 07006 US"
2180099,Copier Removal,General Tasks,"HTG, Inc.",Valley Pharmacy,$50,11-20-2015 10:00 EST,Paid,0,,Valley Pharmacy,"377 Valley Rd
Clifton, NJ 07013 US"
2179852,Copier Removal,General Tasks,"HTG, Inc.",7 Star News,$50,11-20-2015 10:00 EST,Paid,1,,7 Star News,"213 N Wood Ave
Linden, NJ 07036 US"
2179863,Copier Removal,General Tasks,"HTG, Inc.",Akisha Food Store,$50,11-20-2015 10:00 EST,Paid,1,,Akisha Food Store,"1533 Main St
Rahway, NJ 07065 US"
2179882,Copier Removal,General Tasks,"HTG, Inc.",Buy-Rite Liquor,$50,11-20-2015 10:00 EST,Paid,3,,Buy-Rite Liquor,"415 Main St
Allenhurst, NJ 07711 US"
2179923,Copier Removal,General Tasks,"HTG, Inc.",Krishna General Store,$50,11-20-2015 10:00 EST,Paid,1,,Krishna General Store,"535 E 2nd Ave
Roselle, NJ 07203 US"
2179933,Copier Removal,General Tasks,"HTG, Inc.",Manville Food & Tobacco,$50,11-20-2015 10:00 EST,Paid,1,,Manville Food & Tobacco,"275 S Main St
Manville, NJ 08835 US"
2206605,Copier Removal,General Tasks,"HTG, Inc.",Alb Acme #7932,$50,11-20-2015 10:00 EST,Paid,1,,Alb Acme #7932,"616 Newman Springs Rd
Lincroft, NJ 07738 US"
2206606,Copier Removal,General Tasks,"HTG, Inc.",Alb Acme #7940,$50,11-20-2015 10:00 EST,Paid,2,,Alb Acme #7940,"1080 BRd St
Shrewsbury, NJ 07702 US"
2206613,Copier Removal,General Tasks,"HTG, Inc.",Alb Acme #7937,$50,11-20-2015 10:00 EST,Paid,1,,Alb Acme #7937,"125 Bound Brook Rd
Middlesex, NJ 08846 US"
2293605,"Network Tech - Newark, NJ",Networking,vlsitconsulting.com,"Newark, NJ",$275,11-18-2015 15:45 EST,Paid,0,,"Newark, NJ","Airport EWR Newark Liberty International
Newark, NJ 07114 US"
2279763,Pin Pad Installation Rollout,Low Voltage Runs,Worldlink Integration Group,"Five Below,100",$450,11-18-2015 11:00 EST,Paid,0,,Five Below: 100,"147 E Swedesford Road Gateway Plaza
Wayne, PA 19087 US"
2289387,Revisit Fix Network Cabinet and move DSL inside network cabinet,General Tasks,Worldlink Integration Group,"Torrid,Torrid-5458",$150,11-18-2015 08:30 EST,Paid,0,,Torrid-5458,"400 Commons Way Space #3395
Bridgewater, NJ 08807 US"
2235862,Extend PhoneLines/T1,POTS,Worldlink Integration Group,"Forever 21,620",$250,11-17-2015 10:00 EST,Paid,0,,Forever 21: 620,"490 FULTON ST.
Brooklyn, NY 11201 US"
2271596,Overnight POS Equipment Moves with Cat5 cable pulls Assist Tech Work Order,Point of Sale,Retail Technology Group,"Panera Bread,Panera 601470",$800,11-16-2015 21:00 EST,Paid,0,,Panera Bread: Panera 601470,"136 Nassau St
Princeton, NJ 08542 US"
2232635,One Night POS Install Refresh with Cat5 Cabling,Point of Sale,Retail Technology Group,Panera 601495,$280,11-12-2015 21:00 EST,Paid,2,,Panera 601495,"187 Columbia Turnpike
Florham Park, NJ 07932 US"
2270110,Troubleshoot basic switch configurations  connectivity issues,Networking,Optistar Technology Consultants Inc.,Vertex freehold,$235,11-10-2015 11:00 EST,Paid,3,,Vertex freehold,20 Gibson Place Suite 201
2143713,10022  SITE RELOCATION,POTS,National Network Solutions,"1900 HEMPSTEAD TURNPIKE, STE 412,EAST MEADOW,, NY, 11554",$350,11-09-2015 09:00 EST,Paid,1,,N/A,"Freehold, NJ 07728 US"
2261678,"Revisit to install Front AP, patch panel and Small Data Switch under Cash Wrap.",Low Voltage Runs,Worldlink Integration Group,"Steve Madden,537",$450,11-09-2015 07:00 EST,Paid,0,,Steve Madden: 537,"306 W. Hiawatha Blvd. Space # J215
Syracuse, NY 13204 US"
2259207,T1 Test and Turnup on secondary router,POTS,Retail Technology Group,"Panera Bread,Panera 204369",$100,11-06-2015 13:30 EST,Paid,0,,Panera Bread: Panera 204369,"1015 Mall Walk
Yonkers, NY 10704 US"
2245415,T-MOBILE / CHEW AVE  and  WISTER ST - (T-MOBILE - 9054) / troubleshoot  Store Network Router BRING 6 ft ladder CISCO console cable plus laptop,Wireless Networking,ATSG,"5301 CHEW AVE, BUILDING 2,PHILADELPHIA, PA, 19138",$215,11-05-2015 15:00 EST,Paid,1,,CHEW AVE & WISTER ST - (T-MOBILE - 9054),"5301 CHEW AVE, BUILDING 2
PHILADELPHIA, PA 19138 US"
2248531,Demarc Extension for T1 line,Low Voltage Runs,Retail Technology Group,"Panera Bread,Panera #601712",$507.5,11-05-2015 11:45 EST,Paid,1,,Panera Bread: Panera #601712,"55 Parsonage Road
Edison, NJ 08837 US"
2233558,Demarc Extension for T1 line,Low Voltage Runs,Retail Technology Group,"Panera Bread,Panera 204369",$300,11-05-2015 08:30 EST,Paid,2,,Panera Bread: Panera 204369,"1015 Mall Walk
Yonkers, NY 10704 US"
2217480,2 Night Overnight Full Cat5 Rewire for Panera Bread Resturant,Point of Sale,Retail Technology Group,Panera Bread 601470,$1000,11-04-2015 21:00 EST,Paid,7,,Panera Bread 601470,"136 Nassau St
Princeton, NJ 08542 US"
2232967,"DISP - run a new cable for this register 6 @ Panera Bread in Allentown, PA.",Point of Sale,Retail Technology Group,PAN-601021,$182.25,11-04-2015 18:00 EST,Paid,0,,PAN-601021,"6379 Hamilton Blvd
Allentown, PA 18106 US"
2230412,ATT NI / ULTA / investigate inside wiring between the Cisco router and Smart Jack,Wireless Networking,ATSG,"1221 KNAPP ROAD FLOOR 1 - TELCO ROOM,NORTH WALES, PA, 19454",$200,11-03-2015 07:45 EST,Paid,0,,ULTA #0088 - MONTGOMERY SQUARE,"1221 KNAPP ROAD FLOOR 1 - TELCO ROOM
NORTH WALES, PA 19454 US"
2217477,2 Night Overnight Full Cat5 Rewire for Panera Bread Resturant,Point of Sale,Retail Technology Group,Panera 601486,$1000,11-02-2015 21:00 EST,Paid,3,,Panera 601486,"977 Valley Rd
Gillette, NJ 07933 US"
2208234,Revisit to install 3 extra WAP,Low Voltage Runs,Worldlink Integration Group,"Steve Madden,113",$200,11-02-2015 07:00 EST,Paid,0,,Steve Madden: 113,"720 Lexington Avenue
New York, NY 10022 US"
2207837,Computer Part(s) Replacement (video/cell card) and PM Kiosk,Kiosk,Pursuant Health,"Walmart,Walmart-5867 Bayonne",$160,10-29-2015 09:00 EDT,Paid,0,,Walmart: Walmart-5867 Bayonne,"500 Bayonne Crossing Way
Bayonne, NJ 07002 US"
2199181,"Patch Panel install, AP install, Router swap and 4 cable runs",Low Voltage Runs,Worldlink Integration Group,"Steve Madden,1",$0,10-29-2015 07:00 EDT,Paid,0,,Steve Madden: 1,"157 E. 86th Street
New York, NY 10028 US"
2112611,"Patch Panel install, AP install, Router swap and 4 cable runs (2 TECHS REQUIRED)",Low Voltage Runs,Worldlink Integration Group,"Steve Madden,706",$450,10-28-2015 07:00 EDT,Paid,0,,Steve Madden: 706,"355 Bleecker Street
New York, NY 10014 US"
2180102,Copier Removal,General Tasks,"HTG, Inc.",Welsh Farm Store,$35,10-26-2015 10:00 EDT,Paid,0,,Welsh Farm Store,"492 Joline Ave
Long Branch, NJ 07740 US"
2179889,Copier Removal,General Tasks,"HTG, Inc.",Future Pharmacy,$35,10-26-2015 10:00 EDT,Paid,1,,Future Pharmacy,"979 Route 9 North
Howell, NJ 07731 US"
2179892,Copier Removal,General Tasks,"HTG, Inc.",Helmetta Foods Inc,$35,10-26-2015 10:00 EDT,Paid,0,,Helmetta Foods Inc,"2 Old Forge Rd
Helmetta, NJ 08828 US"
2179895,Copier Removal,General Tasks,"HTG, Inc.",Irenes Variety,$35,10-26-2015 10:00 EDT,Paid,0,,Irenes Variety,"45 E Railroad Ave
Jamesburg, NJ 08831 US"
2179898,Copier Removal,General Tasks,"HTG, Inc.",Jamesburg Deli & Grocery,$35,10-26-2015 10:00 EDT,Paid,0,,Jamesburg Deli & Grocery,"155 Gatzmer Ave
Jamesburg, NJ 08831 US"
2179900,Copier Removal,General Tasks,"HTG, Inc.",Jaspan Hardware Inc.,$35,10-26-2015 10:00 EDT,Paid,0,,Jaspan Hardware Inc.,"91 Main St
Manasquan, NJ 08736 US"
2179906,Copier Removal,General Tasks,"HTG, Inc.",Jersey Pride,$35,10-26-2015 10:00 EDT,Paid,0,,Jersey Pride,"16 Snowhill St
Spotswood, NJ 08884 US"
2179911,Copier Removal,General Tasks,"HTG, Inc.",Krauszers,$35,10-26-2015 10:00 EDT,Paid,0,,Krauszers,"70-74 Guilden St
New Brunswick, NJ 08901 US"
2179914,Copier Removal,General Tasks,"HTG, Inc.",Krauszers #401,$35,10-26-2015 10:00 EDT,Paid,0,,Krauszers #401,"135 Old York Rd
Bridgewater, NJ 08807 US"
2179916,Copier Removal,General Tasks,"HTG, Inc.",Krauszers #46,$35,10-26-2015 10:00 EDT,Paid,0,,Krauszers #46,"4 Brunswick Ave
Edison, NJ 08817 US"
2179918,Copier Removal,General Tasks,"HTG, Inc.",Krauszers #465,$35,10-26-2015 10:00 EDT,Paid,0,,Krauszers #465,"1825 Route 130
North Brunswick, NJ 08902 US"
2179926,Copier Removal,General Tasks,"HTG, Inc.",Kwik Shop Of America,$35,10-26-2015 10:00 EDT,Paid,0,,Kwik Shop Of America,"38 New Brunswick Ave
Matawan, NJ 07747 US"
2179928,Copier Removal,General Tasks,"HTG, Inc.",Kwik Trip,$35,10-26-2015 10:00 EDT,Paid,0,,Kwik Trip,"900 EASTON AVE
SOMERSET, NJ 08873 US"
2179935,Copier Removal,General Tasks,"HTG, Inc.",Milk Nstuff,$35,10-26-2015 10:00 EDT,Paid,0,,Milk Nstuff,"400 Spotswood Englishtown Rd
Monroe, NJ 08831 US"
2179938,Copier Removal,General Tasks,"HTG, Inc.",Morganville Liquor And Deli,$35,10-26-2015 10:00 EDT,Paid,0,,Morganville Liquor And Deli,"172 Tennent Rd
Morganville, NJ 07751 US"
2179950,Copier Removal,General Tasks,"HTG, Inc.",Park Deli,$35,10-26-2015 10:00 EDT,Paid,0,,Park Deli,"80 Raritan Ave
Highland Park, NJ 08904 US"
2179952,Copier Removal,General Tasks,"HTG, Inc.",Park Deli Too,$35,10-26-2015 10:00 EDT,Paid,1,,Park Deli Too,"51 Commercial Ave
New Brunswick, NJ 08901 US"
2179965,Copier Removal,General Tasks,"HTG, Inc.",Pathmark #512,$35,10-26-2015 10:00 EDT,Paid,0,,Pathmark #512,"651 N Stiles St
Linden, NJ 07036 US"
2179968,Copier Removal,General Tasks,"HTG, Inc.",Pathmark #580,$35,10-26-2015 10:00 EDT,Paid,0,,Pathmark #580,"1600 Saint Georges Ave
Avenel, NJ 07001 US"
2179972,Copier Removal,General Tasks,"HTG, Inc.",Quick Stop Confectionery,$35,10-26-2015 10:00 EDT,Paid,0,,Quick Stop Confectionery,"1300 Burnet Ave
Union, NJ 07083 US"
2179977,Copier Removal,General Tasks,"HTG, Inc.",Rajvi Food Mart,$35,10-26-2015 10:00 EDT,Paid,0,,Rajvi Food Mart,"435 Amwell Rd
Hillsborough, NJ 08844 US"
2179993,Copier Removal,General Tasks,"HTG, Inc.",Rite Aid #02579,$35,10-26-2015 10:00 EDT,Paid,0,,Rite Aid #02579,"464 Elizabeth Ave
Somerset, NJ 08873 US"
2180016,Copier Removal,General Tasks,"HTG, Inc.",Rite Aid #10400,$35,10-26-2015 10:00 EDT,Paid,0,,Rite Aid #10400,"2301 Park Ave
South Plainfield, NJ 07080 US"
2180031,Copier Removal,General Tasks,"HTG, Inc.",Rite Aid #10420,$35,10-26-2015 10:00 EDT,Paid,1,,Rite Aid #10420,"700 Tennent Rd Ste3
Manalapan, NJ 07726 US"
2180033,Copier Removal,General Tasks,"HTG, Inc.",Rite Aid #10423,$35,10-26-2015 10:00 EDT,Paid,0,,Rite Aid #10423,"1447 State Highway 35
Middletown, NJ 07748 US"
2180053,Copier Removal,General Tasks,"HTG, Inc.",Rite Aid #10519,$35,10-26-2015 10:00 EDT,Paid,0,,Rite Aid #10519,"1097 Inman Avenue
Edison, NJ 08820 US"
2180055,Copier Removal,General Tasks,"HTG, Inc.",Rite Aid #10520,$35,10-26-2015 10:00 EDT,Paid,0,,Rite Aid #10520,"78 Church St
Flemington, NJ 08822 US"
2180058,Copier Removal,General Tasks,"HTG, Inc.",Rite Aid #10525,$35,10-26-2015 10:00 EDT,Paid,0,,Rite Aid #10525,"3891 Route 516
Old Bridge, NJ 08857 US"
2180064,Copier Removal,General Tasks,"HTG, Inc.",Rite Aid #10528,$35,10-26-2015 10:00 EDT,Paid,0,,Rite Aid #10528,"231 Prospect Street
South River, NJ 08882 US"
2180069,Copier Removal,General Tasks,"HTG, Inc.",Southwood Pharmacy Inc.,$35,10-26-2015 10:00 EDT,Paid,0,,Southwood Pharmacy Inc.,"15 Route 516
Old Bridge, NJ 08857 US"
2180071,Copier Removal,General Tasks,"HTG, Inc.",Speedy Mart,$35,10-26-2015 10:00 EDT,Paid,0,,Speedy Mart,"365 Georges Road Suite 6
Dayton, NJ 08810 US"
2180079,Copier Removal,General Tasks,"HTG, Inc.",The Gift Horse,$35,10-26-2015 10:00 EDT,Paid,0,,The Gift Horse,"174 Stelton Rd
Piscataway, NJ 08854 US"
2179962,Copier Removal,General Tasks,"HTG, Inc.",Pathmark #288,$35,10-26-2015 10:00 EDT,Paid,0,,Pathmark #288,"211 Elmora Ave
Elizabeth, NJ 07202 US"
2206474,Copier Removal,General Tasks,"HTG, Inc.",Alb Acme #7916,$30,10-26-2015 10:00 EDT,Paid,0,,Alb Acme #7916,"300 Ryder Ln
Milltown, NJ 08850 US"
2206615,Copier Removal,General Tasks,"HTG, Inc.",Alb Acme #7936,$30,10-26-2015 10:00 EDT,Paid,1,,Alb Acme #7936,"Main St & Taylor Ave
Manasquan, NJ 08736 US"
2206692,Copier Removal,General Tasks,"HTG, Inc.",Alb Albertsons #7960,$30,10-26-2015 10:00 EDT,Paid,1,,Alb Albertsons #7960,"3241 Highway Route 9
Freehold, NJ 07728 US"
1760662,"Patch Panel install, AP install, Router swap and 4 cable runs (2 TECHS REQUIRED)",Low Voltage Runs,Worldlink Integration Group,"Steve Madden,510",$450,10-26-2015 07:00 EDT,Paid,0,,Steve Madden: 510,"200 Tanger Mall Drive Suite 1011
Riverhead, NY 11901 US"
2181100,20019 - 10 PHONE LIFECYCLE - SITE DOWN,POTS,National Network Solutions,U.S. ARMY RECRUITING,$300,10-23-2015 09:00 EDT,Paid,4,,U.S. ARMY RECRUITING,"8516 4TH AVE
BROOKLYN, NY 11209 US"
2202162,Ahold Rack and Stack Network Equipment EVENT A,Audio Visual,Core Technology Solutions,"2540 South Rd.,Poughkeepsie, NY, 12601",$580,10-22-2015 13:00 EDT,Paid,0,,N/A,"2540 South Rd.
Poughkeepsie, NY 12601 US"
2194306,BMI/Weight Component Troubleshooting/Replacement and PM Kiosk,Kiosk,Pursuant Health,"Walmart,Walmart-2825 Old Bridge",$155,10-22-2015 09:00 EDT,Paid,1,,Walmart: Walmart-2825 Old Bridge,"1126 Us Highway 9
Old Bridge, NJ 08857 US"
2193993,Overnight POS Equipment wall mount installs/POS Terminal Move,Point of Sale,Retail Technology Group,"Panera Bread,Panera 601478",$250.8,10-21-2015 22:01 EDT,Paid,0,,Panera Bread: Panera 601478,"1680 US Highway 22
Watchung, NJ 07069 US"
2203394,Store is Offline Troubleshooting,POTS,Worldlink Integration Group,"Torrid,Torrid-5458",$355.55,10-21-2015 20:30 EDT,Paid,0,,Torrid-5458,"400 Commons Way Space #3395
Bridgewater, NJ 08807 US"
2112606,"Patch Panel install, AP install, Router swap and 4 cable runs (2 TECHS REQUIRED)",Low Voltage Runs,Worldlink Integration Group,"Steve Madden,113",$450,10-21-2015 07:00 EDT,Paid,0,,Steve Madden: 113,"720 Lexington Avenue
New York, NY 10022 US"
2192345,Cable and mount WAPs (wireless access points),Low Voltage Runs,Dynamix Networks,"136 Fulton Ave,Hempstead, NY, 11550",$440,10-20-2015 18:00 EDT,Paid,2,,N/A,"136 Fulton Ave
Hempstead, NY 11550 US"
2199942,Move Phone and Telechek to the back counter (TODAY),POTS,Worldlink Integration Group,"Torrid,Torrid-5458",$220,10-20-2015 15:00 EDT,Paid,0,,Torrid-5458,"400 Commons Way Space #3395
Bridgewater, NJ 08807 US"
